67,4.649508
3402,5.793543
3371,5.781378
145,5.388046
3827,5.779936
3365,5.655730
1047,5.207594
3216,5.593297
524,5.614588
1768,5.375429
3500,5.707249
647,5.626714
38,5.350328
147,5.295746
1297,5.763482
248,5.875222
676,5.259249
35,4.046678
2198,5.621577
2047,5.429199
35,5.501004
706,5.684936
370,6.777903
102,6.969268
1752,5.339741
548,5.389419
3639,5.671530
2513,5.277362
3520,5.708662
3684,5.773819
300,6.657269
2874,5.609117
1446,5.750840
1996,5.462178
3339,5.628799
3210,5.690854
2996,5.660479
2202,5.325437
47,5.888931
980,5.838456
3228,5.756640
39,4.391411
2645,5.279850
3298,5.581744
84,4.071608
1264,6.052243
1060,5.765466
25,3.405282
184,5.612940
2885,5.741584
101,5.853262
2471,5.542794
2680,5.881196
3484,5.702244
2858,5.691459
147,6.785630
3608,5.815053
3625,5.728057
726,5.289615
237,7.148049
590,6.136920
42,4.658240
3046,5.668882
3557,5.749854
1699,5.299436
2441,5.722476
220,6.320037
120,6.340045
3372,5.763099
3947,5.820148
109,7.589107
755,5.827589
2506,5.361861
2873,5.451767
577,5.948675
626,6.746072
3310,5.719763
1277,5.388329
2673,5.337080
1184,5.802660
522,5.447229
173,6.748150
2953,5.594102
2074,5.559844
1448,5.964969
3435,5.727155
2780,5.502609
172,6.455048
63,8.197934
3822,5.836341
188,6.575296
1254,5.846871
104,5.087114
3427,5.665548
3260,5.588303
3059,5.597762
139,6.161783
3473,5.666244
86,6.531701
2831,5.601936
2334,5.351491
3576,5.740324
607,5.756826
533,5.528389
1489,5.221048
1473,5.107007
1197,5.798384
468,6.162435
123,6.810734
98,4.827479
100,5.801204
321,6.934849
83,7.129090
3125,5.685145
2478,5.417678
546,6.099745
1229,5.811718
1908,5.547917
1119,5.834331
29,5.482012
88,4.579821
49,5.215360
46,6.078617
3122,5.551515
3078,5.655195
612,5.559394
712,5.050428
3729,5.730033
297,6.477001
340,6.893435
3496,5.731631
2802,5.635879
298,6.230681
354,6.978101
3084,5.643069
2597,5.481386
1811,5.561184
3018,5.669471
474,5.857804
623,5.545380
3370,5.708832
3445,5.729545
158,6.765173
25,3.948510
883,5.048805
578,5.717645
73,4.973941
3376,5.679079
3217,5.582207
2026,5.878036
2823,5.606605
2583,5.419406
3463,5.742155
3396,5.720888
3578,5.733610
375,6.703940
2988,5.647347
79,5.197429
3178,5.674593
48,6.463348
1229,6.046755
195,6.570694
57,4.427904
3202,5.637181
1547,5.700537
2476,5.488085
1894,5.336590
3358,5.660755
775,5.811713
55,6.476886
2055,5.492624
138,7.356688
1671,5.893522
3319,5.658803
32,5.157473
1374,5.102475
1002,5.483081
1081,5.488475
3742,5.806226
3228,5.725052
2356,5.333853
3407,5.716747
2294,5.599642
26,4.815331
2172,5.782928
84,5.469232
3838,5.846459
36,5.293012
49,5.895446
845,6.040791
2509,5.524713
42,4.083769
28,4.392964
59,5.886142
2120,5.298055
3137,5.668363
3205,5.697089
3633,5.796295
1920,5.290173
74,6.205396
408,6.292945
643,6.056000
37,5.716964
120,7.441369
97,7.183356
3200,5.669072
52,4.002029
2027,5.430581
1176,5.425322
2347,5.290967
530,5.869609
146,6.150186
2770,5.659587
1020,5.719166
25,3.362701
544,5.330719
1544,5.230190
1721,5.355812
3479,5.721160
3645,5.720735
509,5.559959
2991,5.594637
1569,5.316636
3681,5.733058
1638,5.396493
80,5.529948
3773,5.760699
604,5.808565
166,5.434040
1077,5.671306
356,6.069953
2828,5.681521
172,6.961524
49,3.750387
3304,5.575467
3323,5.691352
621,6.436622
54,5.297054
139,6.913901
31,3.766244
3636,5.713070
772,6.120354
140,6.656946
187,5.568694
174,6.222275
822,5.511530
3331,5.743757
3436,5.644962
3210,5.665194
3185,5.830474
3247,5.809374
401,6.036375
1031,5.390128
439,5.972687
28,4.933304
1900,5.485273
779,5.531357
186,6.792713
48,6.134539
1921,5.249057
1017,5.633228
2890,5.428626
992,5.226022
3842,5.816815
2697,5.402847
1660,5.592254
3102,5.660022
3304,5.606771
962,5.846349
942,5.761340
3702,5.818652
3484,5.608865
2514,5.268246
2403,5.611658
39,5.710744
3136,5.626585
3090,5.740495
457,6.738207
121,7.010146
2869,5.411889
209,5.701835
76,6.830410
3378,5.770649
3655,5.705778
3682,5.829222
522,5.286190
3531,5.638443
122,6.554079
2691,5.721023
2026,5.401486
1613,5.780837
3619,5.718492
531,6.961576
1877,5.668629
1744,5.342010
3358,5.627013
1866,5.795995
3339,5.650585
1201,5.468725
35,5.187337
1184,6.244859
152,7.267290
775,6.046420
397,6.470393
3678,5.755825
1969,5.591216
94,6.018684
2647,5.580456
3587,5.732347
309,6.511188
2913,5.490745
527,6.973247
914,5.878041
140,5.974736
54,4.088944
217,6.337009
3670,5.703794
2637,5.656694
2726,5.437530
225,7.077224
497,6.198764
342,5.966762
3655,5.762061
2867,5.508192
46,5.396646
29,4.525761
3684,5.764543
2957,5.613688
93,7.490626
3507,5.754537
3253,5.592876
948,5.934579
290,6.333273
3961,5.798496
3645,5.713051
2916,5.456487
3705,5.831310
1312,5.493573
1874,5.407116
2734,5.650954
770,6.018654
717,5.700648
355,5.712472
3189,5.714750
3402,5.758977
3521,5.733030
261,4.850926
1519,5.124891
26,3.337234
54,4.783875
2005,5.643308
49,5.634535
569,5.590951
1432,5.853851
25,3.468413
3125,5.527408
2573,5.371458
3185,5.690291
509,5.906287
3739,5.833844
179,5.999254
1791,5.574086
456,6.228752
124,7.823933
211,7.046666
120,5.661183
75,4.778915
773,5.557733
3515,5.779596
1535,5.345944
1010,5.494854
27,5.084306
3587,5.753422
3399,5.588238
72,5.862626
1998,5.566461
59,7.685813
1237,5.230562
100,7.401121
82,6.939475
2994,5.703386
2999,5.606904
3705,5.759004
558,5.643924
3009,5.506087
122,6.267960
587,5.945044
2343,5.514578
3001,5.667319
519,6.046065
468,6.527114
1553,5.388557
2076,5.503263
88,4.519471
3364,5.708506
2924,5.550906
122,4.470793
1571,5.221449
1381,5.083159
1085,5.703230
890,5.298375
198,7.565015
2966,5.805505
3868,5.813147
890,5.266271
91,6.217546
2736,5.455503
2643,5.740684
3182,5.633223
105,6.452188
2000,5.623884
3573,5.677630
3270,5.610532
1297,5.268736
138,4.917302
3670,5.734701
104,5.791994
1015,5.507543
3400,5.602214
175,5.223393
630,6.123701
2077,5.679987
3614,5.720423
28,3.569069
3432,5.680883
3359,5.897041
1695,5.570672
3532,5.708275
1332,5.542126
93,5.428229
2901,5.760838
1558,5.342074
2042,5.445552
3087,5.634793
1756,5.625153
197,5.129154
432,6.162250
3655,5.739890
2273,5.577641
75,4.849872
1993,5.444005
584,4.943610
2012,5.645745
915,5.921824
3908,5.833072
112,5.971447
63,6.144348
116,6.258348
462,5.638161
2989,5.445193
154,5.715401
3646,5.715923
1727,5.470918
2975,5.374450
110,7.775755
549,5.848424
2010,5.492466
1598,6.078461
3526,5.747109
619,6.650194
234,8.098104
3602,5.716400
3414,5.609877
1584,5.476687
233,6.998717
152,5.283862
81,5.585531
3366,5.692820
3760,5.793837
2341,5.463201
120,5.568794
807,5.484631
2941,5.652062
3516,5.801444
519,4.990765
415,5.807114
3844,5.817944
3305,5.698292
168,5.300709
947,5.797124
198,6.389977
46,5.343390
2404,5.275469
52,7.903779
1685,5.342742
254,6.359902
132,5.520726
3361,5.735402
691,5.582569
3513,5.682508
315,6.212224
25,3.193632
2852,5.368765
3335,5.684592
2137,5.275278
80,5.259121
30,4.540609
491,6.800746
2815,5.616219
3203,5.828756
627,5.322824
3493,5.608074
3181,5.705184
38,5.568357
121,7.581074
88,5.246116
121,4.478334
1551,5.508749
753,5.674097
3546,5.788233
3186,5.707243
1573,5.684483
2969,5.603580
95,7.084690
128,5.226689
31,6.128503
3583,5.772564
3465,5.686493
1696,5.588390
77,5.339108
1317,5.357000
235,7.367359
2212,5.303340
834,5.394076
2413,5.636451
3585,5.731106
249,7.486222
1051,5.566594
3479,5.710609
1651,5.225203
3088,5.640154
3773,5.772202
1493,5.366884
2759,5.588926
2417,5.343749
318,6.749831
528,6.168131
1156,5.813910
1271,5.825581
150,7.146459
84,7.013547
236,5.168537
35,3.756463
305,5.810078
170,6.313695
3083,5.635019
3631,5.784939
78,3.886786
136,7.572398
3108,5.698278
2099,5.587208
3072,5.689362
182,5.761403
3533,5.671112
3352,5.689728
45,5.321534
3400,5.785396
3172,5.594819
69,5.377771
86,4.960592
3082,5.542619
3092,5.704643
3090,5.636234
99,6.196834
926,6.001539
75,6.012391
3382,5.733624
3300,5.682275
3686,5.841912
2971,5.641270
1292,5.802262
3047,5.426230
474,6.928460
2989,5.698471
3828,5.804518
26,4.084334
250,7.132466
342,6.557461
1406,6.004668
987,5.438175
71,5.669434
38,5.639702
116,6.638546
1973,5.478503
262,5.481198
192,7.084843
2665,5.587967
312,5.504861
3182,5.521786
484,4.946508
1564,5.618586
2082,5.462946
2279,5.580700
98,5.223912
44,5.755430
114,7.193068
27,4.503911
2158,5.684866
3318,5.635233
141,6.482876
2144,5.399640
3527,5.772818
695,5.171674
63,5.515980
1417,5.402358
822,5.290796
3176,5.628320
2729,5.585605
36,4.183599
336,6.908249
3541,5.764157
1152,5.465082
54,5.026102
3112,5.463696
2432,5.581375
3524,5.719166
1488,5.511384
160,4.622606
3652,5.702981
3404,5.674469
75,5.315093
83,4.673142
1756,5.224959
974,5.963006
2973,5.495371
196,5.286239
2978,5.506398
1818,5.686842
1652,5.360668
576,5.919911
3535,5.745508
1885,5.552777
3706,5.723574
3566,5.756135
1255,5.828312
25,3.691549
555,5.898579
2724,5.546022
202,6.626291
2557,5.809514
3559,5.662396
1427,5.485775
154,5.867757
3717,5.740387
127,5.947473
275,6.304200
772,5.562603
1567,5.362755
2298,5.560589
3606,5.730412
2604,5.626536
3511,5.664634
53,5.112381
195,5.231957
145,6.083604
458,6.025011
137,5.538347
57,6.446600
194,6.250526
2647,5.439230
3789,5.793134
3218,5.763710
414,4.854639
2603,5.679926
3568,5.763474
2983,5.516792
2989,5.576697
746,5.322133
87,5.581396
160,4.963762
1080,5.694359
2796,5.550370
1819,5.152640
3525,5.738422
3489,5.647732
32,3.938643
3722,5.745491
1782,5.448886
3261,5.720187
2887,5.658921
3442,5.677814
26,4.783173
570,7.009218
123,6.111996
3300,5.718887
760,5.455331
1188,5.320280
2151,5.476262
223,7.095202
2172,5.431038
1361,5.291333
1530,5.147200
68,6.406725
2768,5.643625
1257,5.623532
1096,5.111343
830,5.451120
176,5.474403
337,6.164727
2834,5.507130
3644,5.667035
263,5.493950
3367,5.675965
2603,5.624538
3178,5.704882
3732,5.722610
339,5.694465
1531,5.207343
47,4.339333
206,5.850878
116,6.560606
3519,5.690116
65,6.989713
135,5.160294
1168,5.222809
2138,5.568415
2024,5.658068
1624,5.773683
286,4.688486
3867,5.785719
372,6.296934
3271,5.654856
2638,5.623861
628,5.645366
867,5.466561
343,5.470665
888,5.484184
590,6.437268
1210,6.038455
1820,5.598992
3342,5.633956
3251,5.824770
378,5.549095
173,7.261960
30,4.653084
427,5.481037
2104,5.522050
120,5.846944
2140,5.700434
3521,5.711874
1369,5.077930
169,7.676018
2445,5.383745
514,7.074880
34,4.857851
1858,5.452508
3374,5.731684
118,7.469524
26,5.658752
1558,5.877696
3568,5.731734
333,6.965933
323,5.563646
3507,5.743354
145,7.402113
985,6.023690
405,5.707055
119,6.267864
1023,5.800101
3202,5.699688
3559,5.719445
